customer_id,gender,age,total_orders,price,payment_method,shopping_mall,invoice_date,Shopping Time,,,
CUST06986,Female,18,18,4411.54,UPI,City Centre Mall,31-05-2023,Morning,,,
CUST06987,Male,30,41,390.17,Debit Card,VR Mall,04-01-2023,Evening,,,
CUST06988,Male,31,2,2772.6,Debit Card,DLF Mall of India,17-01-2023,Afternoon,,,
CUST06989,Female,49,22,1729.24,Cash,City Centre Mall,25-11-2023,Evening,,,
CUST06990,Male,42,20,3351.49,Cash,VR Mall,08-03-2023,Evening,,,
CUST06991,Female,58,12,2904.63,Credit Card,Inorbit Mall,03-01-2023,Night,,,
CUST06992,Male,32,38,2634.45,Wallet,Select Citywalk,06-05-2023,Morning,,,
CUST06993,Female,22,49,2921.96,Wallet,Elante Mall,21-11-2023,Afternoon,,,
CUST06994,Female,43,38,3911.74,Cash,Orion Mall,03-01-2023,Evening,,,
CUST06995,Female,50,16,888.58,Cash,Orion Mall,14-04-2023,Afternoon,,,
CUST06996,Male,37,18,1217.85,Cash,Ambience Mall,06-10-2023,Evening,,,
CUST06997,Male,55,42,4435.99,UPI,Orion Mall,03-12-2023,Morning,,,
CUST06998,Male,24,45,2313.25,Wallet,Ambience Mall,10-03-2023,Afternoon,,,
CUST06999,Female,64,15,3400.98,UPI,Lulu Mall,13-12-2023,Afternoon,,,
CUST07000,Female,55,8,4528.1,Cash,Lulu Mall,02-08-2023,Morning,,,
CUST07001,Male,21,45,2949.16,Credit Card,Lulu Mall,25-08-2023,Morning,,,
CUST07002,Male,65,1,3163.65,UPI,Ambience Mall,20-10-2023,Night,,,
CUST07003,Male,44,6,2495.08,UPI,Phoenix Marketcity,24-11-2023,Morning,,,
CUST07004,Female,52,15,3682.99,Wallet,Orion Mall,27-04-2023,Afternoon,,,
CUST07005,Female,55,18,607.41,Cash,Phoenix Marketcity,18-11-2023,Afternoon,,,
CUST07006,Female,45,23,4745.97,Credit Card,Phoenix Marketcity,27-09-2023,Night,,,
CUST07007,Male,38,7,526.37,UPI,DLF Mall of India,30-12-2023,Night,,,
CUST07008,Male,46,17,2105.34,Debit Card,Elante Mall,26-10-2023,Afternoon,,,
CUST07009,Male,29,19,3046.29,Wallet,DLF Mall of India,14-08-2023,Afternoon,,,
CUST07010,Male,64,17,2186.46,Credit Card,Ambience Mall,23-06-2023,Night,,,
CUST07011,Male,45,50,379.87,Wallet,Ambience Mall,03-03-2023,Morning,,,
CUST07012,Male,48,11,2346.66,Debit Card,Phoenix Marketcity,23-11-2023,Night,,,
CUST07013,Male,51,43,174.57,Cash,Phoenix Marketcity,06-03-2023,Morning,,,
CUST07014,Female,54,8,3826.33,UPI,Orion Mall,05-04-2023,Evening,,,
CUST07015,Female,58,37,2810.71,Cash,Lulu Mall,31-08-2023,Morning,,,
CUST07016,Female,33,38,190.41,Credit Card,Select Citywalk,04-06-2023,Evening,,,
CUST07017,Male,43,49,867.35,Wallet,Phoenix Marketcity,26-12-2023,Evening,,,
CUST07018,Female,32,6,415.28,Cash,Phoenix Marketcity,10-06-2023,Morning,,,
CUST07019,Female,41,48,332.96,Credit Card,VR Mall,04-05-2023,Morning,,,
CUST07020,Female,46,14,1830.9,Cash,Inorbit Mall,20-06-2023,Night,,,
CUST07021,Male,65,34,2005.6,UPI,Elante Mall,07-10-2023,Afternoon,,,
CUST07022,Female,21,2,882.16,Cash,Phoenix Marketcity,30-06-2023,Night,,,
CUST07023,Female,58,43,769.84,Credit Card,VR Mall,26-08-2023,Morning,,,
CUST07024,Male,26,14,2233.18,Wallet,Select Citywalk,03-02-2023,Afternoon,,,
CUST07025,Female,51,4,4131.31,Credit Card,Inorbit Mall,27-06-2023,Morning,,,
CUST07026,Male,58,34,4826.68,Wallet,Ambience Mall,15-05-2023,Afternoon,,,
CUST07027,Male,24,37,3500.1,UPI,Select Citywalk,31-08-2023,Morning,,,
CUST07028,Female,32,36,3780.12,Cash,Inorbit Mall,07-07-2023,Night,,,
CUST07029,Female,37,22,3508.24,Cash,Lulu Mall,04-12-2023,Night,,,
CUST07030,Female,53,23,2768.73,Wallet,Orion Mall,10-09-2023,Afternoon,,,
CUST07031,Male,41,40,3578.36,Cash,Ambience Mall,09-10-2023,Evening,,,
CUST07032,Female,60,23,2644.9,Cash,Orion Mall,15-05-2023,Morning,,,
CUST07033,Male,54,28,4968.06,Debit Card,Orion Mall,20-09-2023,Evening,,,
CUST07034,Male,64,31,4453.28,UPI,Lulu Mall,29-08-2023,Night,,,
CUST07035,Male,56,27,528.91,Cash,City Centre Mall,21-11-2023,Afternoon,,,
CUST07036,Male,26,9,4430,Cash,Inorbit Mall,13-11-2023,Morning,,,
CUST07037,Male,31,23,3109.38,Cash,DLF Mall of India,13-12-2023,Afternoon,,,
CUST07038,Female,59,36,3280.78,Cash,Select Citywalk,31-05-2023,Night,,,
CUST07039,Male,45,16,4104.72,Debit Card,Phoenix Marketcity,17-07-2023,Evening,,,
CUST07040,Female,62,31,4554.06,Debit Card,City Centre Mall,11-01-2023,Afternoon,,,
CUST07041,Female,50,11,1322.25,Credit Card,Inorbit Mall,23-04-2023,Evening,,,
CUST07042,Female,32,3,2382.44,Wallet,Ambience Mall,03-06-2023,Evening,,,
CUST07043,Male,50,49,733.8,UPI,VR Mall,28-06-2023,Evening,,,
CUST07044,Female,29,48,3650.86,Debit Card,DLF Mall of India,07-12-2023,Night,,,
CUST07045,Female,20,45,685.59,Credit Card,VR Mall,29-09-2023,Evening,,,
CUST07046,Male,55,27,3875.96,Credit Card,Phoenix Marketcity,12-10-2023,Afternoon,,,
CUST07047,Male,63,38,1552.01,Wallet,Orion Mall,19-09-2023,Afternoon,,,
CUST07048,Female,42,27,2740.16,Debit Card,Lulu Mall,01-12-2023,Evening,,,
CUST07049,Male,23,2,4766.09,Wallet,City Centre Mall,03-09-2023,Afternoon,,,
CUST07050,Female,38,15,2989.21,UPI,Phoenix Marketcity,31-10-2023,Evening,,,
CUST07051,Female,37,46,2807.95,Debit Card,Select Citywalk,06-02-2023,Morning,,,
CUST07052,Male,56,23,4600.52,UPI,DLF Mall of India,02-03-2023,Morning,,,
CUST07053,Male,53,8,4965.71,Debit Card,Inorbit Mall,27-12-2023,Morning,,,
CUST07054,Female,33,39,551.93,Debit Card,VR Mall,28-06-2023,Evening,,,
CUST07055,Female,20,42,3173.52,Wallet,VR Mall,31-07-2023,Evening,,,
CUST07056,Male,60,28,2445.98,Cash,City Centre Mall,10-01-2023,Night,,,
CUST07057,Female,43,17,4093.1,Wallet,Elante Mall,30-04-2023,Night,,,
CUST07058,Male,21,43,1570.22,Cash,Ambience Mall,19-07-2023,Night,,,
CUST07059,Female,40,28,1623.96,Debit Card,Ambience Mall,02-10-2023,Night,,,
CUST07060,Male,29,5,2560.89,Credit Card,Lulu Mall,03-06-2023,Evening,,,
CUST07061,Female,39,10,2945.74,Wallet,Ambience Mall,19-05-2023,Morning,,,
CUST07062,Female,31,17,4307.71,Credit Card,Orion Mall,08-07-2023,Afternoon,,,
CUST07063,Female,55,9,2477.25,Wallet,Phoenix Marketcity,02-02-2023,Night,,,
CUST07064,Female,37,24,3101.36,UPI,Elante Mall,11-07-2023,Afternoon,,,
CUST07065,Male,48,12,363,Credit Card,Orion Mall,01-01-2023,Afternoon,,,
CUST07066,Male,59,15,4424.62,Cash,Inorbit Mall,10-12-2023,Evening,,,
CUST07067,Male,60,39,1100.39,UPI,Orion Mall,21-07-2023,Night,,,
CUST07068,Female,38,8,1985.1,Wallet,Ambience Mall,14-07-2023,Morning,,,
CUST07069,Male,58,13,3087.08,Wallet,VR Mall,21-06-2023,Night,,,
CUST07070,Male,52,21,1933.46,UPI,Lulu Mall,17-12-2023,Evening,,,
CUST07071,Male,45,12,2700.72,Cash,Orion Mall,04-03-2023,Morning,,,
CUST07072,Male,47,49,796.63,Credit Card,Lulu Mall,30-08-2023,Afternoon,,,
CUST07073,Male,38,47,1604.88,Wallet,City Centre Mall,14-06-2023,Afternoon,,,
CUST07074,Female,28,8,4449.05,Cash,Ambience Mall,06-12-2023,Night,,,
CUST07075,Female,18,44,2178.16,Cash,Orion Mall,03-12-2023,Night,,,
CUST07076,Female,49,50,3200.48,Cash,Inorbit Mall,13-03-2023,Morning,,,
CUST07077,Male,65,26,4514.6,UPI,DLF Mall of India,17-08-2023,Night,,,
CUST07078,Female,32,23,403.75,Debit Card,City Centre Mall,12-02-2023,Evening,,,
CUST07079,Male,48,50,3990.23,Cash,Elante Mall,29-01-2023,Morning,,,
CUST07080,Female,34,23,2045.62,Cash,Elante Mall,04-12-2023,Afternoon,,,
CUST07081,Female,32,31,4313.45,Debit Card,Inorbit Mall,02-09-2023,Night,,,
CUST07082,Male,26,5,1405.96,UPI,DLF Mall of India,04-12-2023,Afternoon,,,
CUST07083,Male,40,43,2079.29,Debit Card,Inorbit Mall,07-09-2023,Evening,,,
CUST07084,Male,65,23,791.12,Credit Card,Lulu Mall,19-04-2023,Night,,,
CUST07085,Male,25,2,3763.02,Debit Card,Select Citywalk,11-09-2023,Evening,,,
CUST07086,Female,36,18,751.59,Wallet,DLF Mall of India,12-02-2023,Night,,,
CUST07087,Male,62,3,2773.77,Wallet,Inorbit Mall,21-05-2023,Evening,,,
CUST07088,Male,54,40,177.68,Debit Card,Elante Mall,11-03-2023,Afternoon,,,
CUST07089,Female,20,40,3704.18,UPI,City Centre Mall,14-12-2023,Night,,,
CUST07090,Male,54,10,601.5,Credit Card,VR Mall,09-06-2023,Afternoon,,,
CUST07091,Male,62,37,1764.18,Debit Card,DLF Mall of India,13-05-2023,Afternoon,,,
CUST07092,Female,56,47,4077.55,UPI,VR Mall,01-10-2023,Morning,,,
CUST07093,Male,33,8,2580.59,Credit Card,Lulu Mall,09-06-2023,Afternoon,,,
CUST07094,Female,43,45,3820.94,Credit Card,VR Mall,31-05-2023,Evening,,,
CUST07095,Male,36,50,1549.71,Debit Card,VR Mall,19-02-2023,Morning,,,
CUST07096,Female,28,11,2756.48,Cash,Ambience Mall,02-12-2023,Night,,,
CUST07097,Male,39,42,4026.38,Wallet,Orion Mall,18-10-2023,Evening,,,
CUST07098,Female,38,45,2562.38,Wallet,Ambience Mall,06-04-2023,Afternoon,,,
CUST07099,Male,65,25,645.69,Credit Card,DLF Mall of India,08-05-2023,Afternoon,,,
CUST07100,Female,26,21,4152.61,Credit Card,VR Mall,09-11-2023,Morning,,,
CUST07101,Male,25,8,3054.42,UPI,Lulu Mall,30-05-2023,Morning,,,
CUST07102,Female,27,15,1535.06,Credit Card,Inorbit Mall,06-12-2023,Evening,,,
CUST07103,Male,38,6,2992.2,Credit Card,VR Mall,15-11-2023,Morning,,,
CUST07104,Female,31,20,3414.78,Debit Card,Select Citywalk,04-04-2023,Night,,,
CUST07105,Male,20,22,4705.21,UPI,Select Citywalk,07-07-2023,Morning,,,
CUST07106,Male,45,38,2603.12,Debit Card,VR Mall,19-12-2023,Afternoon,,,
CUST07107,Male,27,17,979.25,Cash,Select Citywalk,27-06-2023,Afternoon,,,
CUST07108,Female,62,29,2400,Cash,VR Mall,07-10-2023,Night,,,
CUST07109,Male,49,48,2017.43,UPI,Select Citywalk,27-10-2023,Night,,,
CUST07110,Female,29,28,780.33,UPI,Inorbit Mall,12-07-2023,Morning,,,
CUST07111,Male,37,25,3682.76,Cash,DLF Mall of India,06-10-2023,Morning,,,
CUST07112,Female,50,20,2223.39,Wallet,City Centre Mall,14-02-2023,Night,,,
CUST07113,Male,63,38,118.03,Debit Card,Orion Mall,05-09-2023,Night,,,
CUST07114,Male,36,43,4912.55,Debit Card,VR Mall,01-04-2023,Afternoon,,,
CUST07115,Female,37,12,609.35,Cash,Select Citywalk,14-07-2023,Night,,,
CUST07116,Female,37,22,3977.33,Wallet,Phoenix Marketcity,28-11-2023,Afternoon,,,
CUST07117,Male,62,19,404.84,UPI,Ambience Mall,03-03-2023,Night,,,
CUST07118,Male,39,46,839.41,Debit Card,City Centre Mall,15-02-2023,Morning,,,
CUST07119,Female,31,17,2249.86,Debit Card,City Centre Mall,20-06-2023,Morning,,,
CUST07120,Female,48,14,4774.14,UPI,Select Citywalk,17-12-2023,Night,,,
CUST07121,Male,30,9,3762.35,Credit Card,Orion Mall,08-07-2023,Night,,,
CUST07122,Female,60,23,2804.95,Wallet,Ambience Mall,30-08-2023,Afternoon,,,
CUST07123,Male,37,3,3770.48,UPI,Ambience Mall,15-05-2023,Morning,,,
CUST07124,Male,38,41,3072.96,Debit Card,DLF Mall of India,06-12-2023,Night,,,
CUST07125,Female,35,17,3802.77,UPI,Elante Mall,23-02-2023,Afternoon,,,
CUST07126,Female,43,49,1382.35,Cash,Inorbit Mall,01-04-2023,Morning,,,
CUST07127,Male,35,28,208.07,UPI,Ambience Mall,21-12-2023,Morning,,,
CUST07128,Male,39,18,3643.13,Credit Card,DLF Mall of India,03-03-2023,Night,,,
CUST07129,Male,47,11,3701.49,Cash,DLF Mall of India,08-03-2023,Night,,,
CUST07130,Female,21,12,326.37,UPI,Elante Mall,17-11-2023,Afternoon,,,
CUST07131,Female,58,9,3258.9,UPI,City Centre Mall,27-09-2023,Night,,,
CUST07132,Female,33,30,1443.47,Credit Card,DLF Mall of India,01-05-2023,Morning,,,
CUST07133,Male,18,17,4265.78,Wallet,Phoenix Marketcity,07-10-2023,Morning,,,
CUST07134,Male,28,6,2195.16,Credit Card,Select Citywalk,07-09-2023,Morning,,,
CUST07135,Female,23,23,3154.97,Cash,Lulu Mall,06-09-2023,Afternoon,,,
CUST07136,Female,27,4,1244.8,Debit Card,Inorbit Mall,16-01-2023,Evening,,,
CUST07137,Male,51,37,4706.68,Credit Card,Phoenix Marketcity,15-04-2023,Afternoon,,,
CUST07138,Female,37,7,659.13,Debit Card,Lulu Mall,01-12-2023,Evening,,,
CUST07139,Female,54,15,4454.39,UPI,Orion Mall,13-07-2023,Evening,,,
CUST07140,Female,36,21,3364.93,Wallet,Select Citywalk,15-03-2023,Morning,,,
CUST07141,Female,36,37,2907.8,Credit Card,Ambience Mall,15-01-2023,Morning,,,
CUST07142,Female,18,22,4650.94,Wallet,VR Mall,20-11-2023,Night,,,
CUST07143,Male,65,38,4046.96,UPI,DLF Mall of India,31-07-2023,Afternoon,,,
CUST07144,Female,24,28,509.08,Wallet,Select Citywalk,21-07-2023,Afternoon,,,
CUST07145,Female,35,28,3638.28,Credit Card,VR Mall,26-03-2023,Afternoon,,,
CUST07146,Male,24,2,4549.33,Debit Card,VR Mall,01-03-2023,Afternoon,,,
CUST07147,Female,57,43,461.02,UPI,VR Mall,12-04-2023,Night,,,
CUST07148,Female,62,6,3226.81,Cash,VR Mall,31-10-2023,Evening,,,
CUST07149,Male,31,42,3268.41,Wallet,VR Mall,16-10-2023,Night,,,
CUST07150,Male,23,22,2027.68,Credit Card,Elante Mall,01-01-2023,Morning,,,
CUST07151,Male,47,39,2975.65,UPI,Elante Mall,24-04-2023,Morning,,,
CUST07152,Female,60,42,1352.76,Wallet,Inorbit Mall,29-08-2023,Evening,,,
CUST07153,Female,62,29,1628.52,Wallet,Orion Mall,13-10-2023,Morning,,,
CUST07154,Female,21,50,1904.38,Wallet,City Centre Mall,23-02-2023,Morning,,,
CUST07155,Male,22,15,4967.28,Debit Card,Orion Mall,11-10-2023,Morning,,,
CUST07156,Male,33,39,2730.19,Wallet,City Centre Mall,23-11-2023,Morning,,,
CUST07157,Male,54,3,2132.29,Cash,DLF Mall of India,02-04-2023,Evening,,,
CUST07158,Male,44,24,2135.78,UPI,Ambience Mall,24-10-2023,Evening,,,
CUST07159,Female,64,12,1713.25,Wallet,Phoenix Marketcity,12-03-2023,Morning,,,
CUST07160,Female,34,17,1759.32,Cash,Orion Mall,20-09-2023,Evening,,,
CUST07161,Female,24,19,2994.58,UPI,VR Mall,22-12-2023,Night,,,
CUST07162,Female,28,7,784.78,Credit Card,Phoenix Marketcity,27-04-2023,Night,,,
CUST07163,Female,40,8,4556.2,Wallet,Orion Mall,02-04-2023,Evening,,,
CUST07164,Female,27,4,1985.81,Wallet,City Centre Mall,20-03-2023,Night,,,
CUST07165,Male,48,23,4957.67,Cash,City Centre Mall,07-03-2023,Morning,,,
CUST07166,Male,55,26,1711.1,Cash,VR Mall,16-08-2023,Morning,,,
CUST07167,Female,30,11,2538.46,UPI,Inorbit Mall,11-10-2023,Evening,,,
CUST07168,Female,46,3,692.23,Wallet,Phoenix Marketcity,10-04-2023,Evening,,,
CUST07169,Male,34,36,4295.68,Debit Card,Elante Mall,13-10-2023,Morning,,,
CUST07170,Male,25,48,665.95,UPI,VR Mall,17-03-2023,Morning,,,
CUST07171,Male,37,29,2790.03,Debit Card,Lulu Mall,14-12-2023,Evening,,,
CUST07172,Male,43,33,1350.68,Debit Card,Inorbit Mall,27-11-2023,Night,,,
CUST07173,Female,62,25,4512.57,Credit Card,City Centre Mall,02-11-2023,Evening,,,
CUST07174,Female,24,1,4201.5,Credit Card,Elante Mall,27-12-2023,Morning,,,
CUST07175,Male,49,2,2519.87,Debit Card,City Centre Mall,08-01-2023,Evening,,,
CUST07176,Male,23,47,270.18,Credit Card,Orion Mall,11-07-2023,Night,,,
CUST07177,Female,38,6,1980.63,Debit Card,Ambience Mall,14-09-2023,Night,,,
CUST07178,Male,18,34,3885.74,Debit Card,Inorbit Mall,31-05-2023,Evening,,,
CUST07179,Female,56,25,2727.84,Cash,Lulu Mall,03-09-2023,Night,,,
CUST07180,Female,50,1,3878.96,Cash,VR Mall,08-01-2023,Night,,,
CUST07181,Female,21,23,4229.78,Cash,DLF Mall of India,20-06-2023,Morning,,,
CUST07182,Female,26,3,4546.72,Wallet,Orion Mall,21-02-2023,Afternoon,,,
CUST07183,Male,33,33,864.14,Cash,Inorbit Mall,17-07-2023,Afternoon,,,
CUST07184,Female,46,40,3665.94,Credit Card,Inorbit Mall,08-03-2023,Morning,,,
CUST07185,Male,50,24,511.91,Wallet,Ambience Mall,02-06-2023,Morning,,,
CUST07186,Female,39,42,3565.51,UPI,Orion Mall,19-02-2023,Evening,,,
CUST07187,Female,35,38,2551.92,Credit Card,Phoenix Marketcity,15-06-2023,Night,,,
CUST07188,Male,28,43,2553.04,Debit Card,DLF Mall of India,19-12-2023,Morning,,,
CUST07189,Female,18,27,2974.67,Wallet,DLF Mall of India,24-07-2023,Evening,,,
CUST07190,Male,35,41,2703.8,Cash,Lulu Mall,29-12-2023,Evening,,,
CUST07191,Female,41,9,2962.39,Cash,City Centre Mall,10-05-2023,Night,,,
CUST07192,Male,46,6,3573.62,Credit Card,VR Mall,24-04-2023,Morning,,,
CUST07193,Male,60,16,2808.89,Debit Card,Elante Mall,08-10-2023,Night,,,
CUST07194,Male,57,2,4216.35,Credit Card,Ambience Mall,28-11-2023,Night,,,
CUST07195,Male,57,21,3246.3,Debit Card,Ambience Mall,27-07-2023,Afternoon,,,
CUST07196,Female,33,40,2793.35,Credit Card,Ambience Mall,12-10-2023,Night,,,
CUST07197,Male,23,41,4399.16,Wallet,Ambience Mall,11-02-2023,Afternoon,,,
CUST07198,Female,22,6,2988.55,Wallet,City Centre Mall,20-06-2023,Morning,,,
CUST07199,Female,45,6,3878.24,Credit Card,Orion Mall,20-10-2023,Afternoon,,,
CUST07200,Female,47,29,2162.24,Wallet,Lulu Mall,21-02-2023,Evening,,,
CUST07201,Female,56,28,803.45,UPI,VR Mall,07-04-2023,Evening,,,
CUST07202,Female,41,47,3876.79,UPI,Select Citywalk,03-10-2023,Evening,,,
CUST07203,Female,41,2,539.96,UPI,Phoenix Marketcity,19-06-2023,Night,,,
CUST07204,Male,23,44,454.62,Debit Card,Lulu Mall,16-10-2023,Afternoon,,,
CUST07205,Male,41,8,2582.73,Cash,VR Mall,04-03-2023,Afternoon,,,
CUST07206,Male,24,41,4041.3,Debit Card,Inorbit Mall,28-01-2023,Afternoon,,,
CUST07207,Male,29,12,4283.55,Credit Card,VR Mall,11-03-2023,Night,,,
CUST07208,Female,40,18,3686,Cash,Elante Mall,04-04-2023,Morning,,,
CUST07209,Male,29,3,2932.22,UPI,Inorbit Mall,16-02-2023,Afternoon,,,
CUST07210,Female,52,48,281.79,Wallet,Lulu Mall,12-06-2023,Night,,,
CUST07211,Male,31,6,345.24,Debit Card,City Centre Mall,15-04-2023,Evening,,,
CUST07212,Female,30,20,1637.33,Credit Card,Select Citywalk,26-07-2023,Afternoon,,,
CUST07213,Female,55,12,720.59,Credit Card,Phoenix Marketcity,20-07-2023,Evening,,,
CUST07214,Male,57,50,4778.7,UPI,Inorbit Mall,18-10-2023,Morning,,,
CUST07215,Male,33,33,3612.68,Debit Card,Select Citywalk,11-01-2023,Night,,,
CUST07216,Female,35,28,3814.9,Cash,Phoenix Marketcity,20-10-2023,Morning,,,
CUST07217,Male,46,26,3093.09,UPI,Select Citywalk,02-06-2023,Afternoon,,,
CUST07218,Male,18,3,1236.94,Wallet,Elante Mall,28-02-2023,Afternoon,,,
CUST07219,Female,49,18,2892.69,Wallet,Lulu Mall,14-03-2023,Night,,,
CUST07220,Male,37,43,1016.91,Credit Card,DLF Mall of India,21-04-2023,Night,,,
CUST07221,Male,49,39,4299.67,Credit Card,VR Mall,27-06-2023,Night,,,
CUST07222,Female,62,47,2128.52,UPI,Orion Mall,07-02-2023,Afternoon,,,
CUST07223,Male,24,48,1506.39,Credit Card,Orion Mall,03-11-2023,Evening,,,
CUST07224,Female,30,41,384.91,Cash,Orion Mall,13-12-2023,Evening,,,
CUST07225,Male,20,3,554.51,Debit Card,Inorbit Mall,19-11-2023,Afternoon,,,
CUST07226,Female,52,33,3720,Cash,Orion Mall,24-04-2023,Afternoon,,,
CUST07227,Female,49,23,518.72,Credit Card,Lulu Mall,13-09-2023,Night,,,
CUST07228,Male,54,1,2557.57,Credit Card,Phoenix Marketcity,28-04-2023,Afternoon,,,
CUST07229,Female,52,24,2507.6,Wallet,DLF Mall of India,02-01-2023,Evening,,,
CUST07230,Female,52,48,3320.82,Wallet,Elante Mall,18-01-2023,Morning,,,
CUST07231,Female,39,50,3977.59,Debit Card,VR Mall,18-09-2023,Evening,,,
CUST07232,Male,38,42,2391.37,Wallet,Select Citywalk,22-02-2023,Night,,,
CUST07233,Female,65,15,3730.21,Credit Card,Inorbit Mall,06-12-2023,Evening,,,
CUST07234,Male,51,37,1599.16,Wallet,Elante Mall,12-03-2023,Afternoon,,,
CUST07235,Male,32,41,1681.36,Credit Card,Inorbit Mall,09-11-2023,Night,,,
CUST07236,Female,23,48,383.75,Debit Card,Orion Mall,18-07-2023,Morning,,,
CUST07237,Male,43,16,2928.88,Debit Card,Inorbit Mall,16-01-2023,Afternoon,,,
CUST07238,Female,38,12,86.9,Wallet,Elante Mall,20-11-2023,Evening,,,
CUST07239,Female,25,10,4458.29,UPI,Select Citywalk,15-01-2023,Evening,,,
CUST07240,Female,57,41,119.65,UPI,Orion Mall,27-05-2023,Night,,,
CUST07241,Male,65,27,430.04,UPI,Elante Mall,24-09-2023,Evening,,,
CUST07242,Male,34,36,1572.67,Cash,City Centre Mall,11-08-2023,Morning,,,
CUST07243,Female,62,46,2622.15,Wallet,Orion Mall,08-05-2023,Morning,,,
CUST07244,Male,61,43,4540.89,Credit Card,Phoenix Marketcity,22-03-2023,Evening,,,
CUST07245,Female,36,20,3822.86,Debit Card,VR Mall,01-06-2023,Evening,,,
CUST07246,Female,65,18,2451.4,Wallet,Phoenix Marketcity,29-09-2023,Evening,,,
CUST07247,Male,48,34,1431.65,Wallet,Select Citywalk,06-08-2023,Evening,,,
CUST07248,Female,33,25,446.38,Credit Card,City Centre Mall,16-04-2023,Afternoon,,,
CUST07249,Female,41,12,2491.87,Wallet,Orion Mall,28-02-2023,Night,,,
CUST07250,Female,18,27,3980.49,UPI,Phoenix Marketcity,05-04-2023,Evening,,,
CUST07251,Male,42,35,4658.69,Cash,Lulu Mall,31-07-2023,Night,,,
CUST07252,Male,38,19,1222.9,Wallet,Select Citywalk,05-02-2023,Morning,,,
CUST07253,Female,62,11,1801.08,Credit Card,VR Mall,23-03-2023,Night,,,
CUST07254,Male,21,2,2635.14,Wallet,Orion Mall,07-10-2023,Night,,,
CUST07255,Male,30,36,3439.41,Cash,DLF Mall of India,09-08-2023,Morning,,,
CUST07256,Male,32,37,1274.96,Debit Card,VR Mall,25-06-2023,Evening,,,
CUST07257,Male,51,42,3283.99,Wallet,Inorbit Mall,02-03-2023,Evening,,,
CUST07258,Female,26,12,533.24,UPI,DLF Mall of India,23-09-2023,Night,,,
CUST07259,Female,42,22,191.99,Cash,Ambience Mall,13-05-2023,Morning,,,
CUST07260,Male,43,46,647.58,Credit Card,Ambience Mall,01-11-2023,Night,,,
CUST07261,Male,53,46,1890.68,Debit Card,Select Citywalk,11-01-2023,Evening,,,
CUST07262,Female,24,24,3129.98,Wallet,Inorbit Mall,02-04-2023,Night,,,
CUST07263,Female,48,27,1786.47,Debit Card,Inorbit Mall,02-09-2023,Evening,,,
CUST07264,Male,41,16,300.58,UPI,Ambience Mall,03-04-2023,Night,,,
CUST07265,Female,35,29,3615.22,Cash,Inorbit Mall,27-07-2023,Night,,,
CUST07266,Male,33,33,2473.65,Cash,Ambience Mall,30-06-2023,Afternoon,,,
CUST07267,Female,63,11,3061.98,Cash,Select Citywalk,23-01-2023,Morning,,,
CUST07268,Female,63,32,2588.2,Cash,Select Citywalk,09-11-2023,Morning,,,
CUST07269,Male,38,46,670.45,Debit Card,DLF Mall of India,22-02-2023,Night,,,
CUST07270,Male,55,35,3095.36,Credit Card,City Centre Mall,10-06-2023,Evening,,,
CUST07271,Female,24,28,660.76,UPI,Orion Mall,04-09-2023,Afternoon,,,
CUST07272,Female,33,37,3009.72,Credit Card,Select Citywalk,16-09-2023,Morning,,,
CUST07273,Male,24,10,743.27,UPI,Inorbit Mall,02-10-2023,Morning,,,
CUST07274,Female,21,14,4254.8,Cash,Select Citywalk,26-04-2023,Evening,,,
CUST07275,Male,64,14,965.67,UPI,DLF Mall of India,31-08-2023,Morning,,,
CUST07276,Female,43,29,3639.67,Debit Card,Orion Mall,30-06-2023,Afternoon,,,
CUST07277,Female,54,29,1270.16,Wallet,Lulu Mall,01-02-2023,Morning,,,
CUST07278,Female,33,44,2457.72,UPI,Inorbit Mall,17-06-2023,Night,,,
CUST07279,Female,54,7,2116.48,UPI,Inorbit Mall,26-01-2023,Afternoon,,,
CUST07280,Female,24,16,3327.67,Credit Card,City Centre Mall,08-08-2023,Evening,,,
CUST07281,Female,45,6,3072.64,Credit Card,Elante Mall,21-03-2023,Morning,,,
CUST07282,Male,65,6,4352.13,Cash,Phoenix Marketcity,21-06-2023,Evening,,,
CUST07283,Female,62,14,1352.24,Debit Card,Ambience Mall,16-02-2023,Night,,,
CUST07284,Female,60,50,4791.21,UPI,VR Mall,24-04-2023,Morning,,,
CUST07285,Male,56,41,3517.6,Wallet,City Centre Mall,17-06-2023,Evening,,,
CUST07286,Female,36,35,2202.93,UPI,DLF Mall of India,23-12-2023,Afternoon,,,
CUST07287,Male,56,43,701.4,Cash,Lulu Mall,24-05-2023,Night,,,
CUST07288,Female,28,33,2586.69,Credit Card,VR Mall,13-07-2023,Night,,,
CUST07289,Male,20,27,3293.07,Wallet,Orion Mall,16-11-2023,Evening,,,
CUST07290,Female,29,16,1051.41,UPI,Inorbit Mall,19-01-2023,Night,,,
CUST07291,Male,44,31,560.53,Cash,DLF Mall of India,05-02-2023,Evening,,,
CUST07292,Female,40,38,3542.28,Cash,Phoenix Marketcity,10-07-2023,Night,,,
CUST07293,Female,36,7,3114.5,Credit Card,Phoenix Marketcity,30-08-2023,Night,,,
CUST07294,Male,26,3,3097.62,Cash,Inorbit Mall,30-06-2023,Evening,,,
CUST07295,Male,58,12,3719.37,Wallet,Inorbit Mall,16-01-2023,Afternoon,,,
