customer_id,gender,age,total_orders,total_amount,payment_method,area,last_invoice_date,shopping_time,payment_status,cashier
CUST#8182,Male,52,14,3691,Wallet,Ballygunge,2023-07-05,Evening,yes,B4678082
CUST#8183,Female,43,14,2555,Debit Card,Tollygunge,2023-10-16,Evening,yes,T10808083
CUST#8184,Male,57,13,2473,Credit Card,Gariahat,2023-09-23,Night,yes,G11608084
CUST#8185,Male,42,25,2258,Cash,Behala,2023-03-24,Morning,yes,B2308085
CUST#8186,Female,48,29,2696,Debit Card,Behala,2023-11-20,Night,yes,B4398086
CUST#8187,Male,26,17,1606,Debit Card,Salt Lake,2023-11-30,Evening,yes,S5588087
CUST#8188,Male,53,15,3622,Debit Card,Ballygunge,2023-08-21,Night,yes,B7778088
CUST#8189,Male,30,24,1577,UPI,Shyambazar,2023-06-14,Evening,yes,S11798089
CUST#8190,Male,42,17,3405,Wallet,Shyambazar,2023-01-17,Evening,yes,S4058090
CUST#8191,Female,42,10,1273,Wallet,Alipore,2023-08-16,Morning,yes,A4528091
CUST#8192,Male,59,19,3621,Debit Card,Dum Dum,2023-02-02,Night,yes,D8428092
CUST#8193,Male,47,21,3891,Credit Card,Ballygunge,2023-11-17,Evening,yes,B5518093
CUST#8194,Female,38,26,2529,Wallet,Salt Lake,2023-04-12,Evening,yes,S4778094
CUST#8195,Male,55,6,3900,UPI,Park Street,2023-10-03,Evening,yes,P7178095
CUST#8196,Female,55,11,1880,Credit Card,Behala,2023-11-01,Afternoon,yes,B8768096
CUST#8197,Female,30,21,3064,Debit Card,Dum Dum,2023-11-27,Afternoon,yes,D6378097
CUST#8198,Female,33,22,3903,Credit Card,Salt Lake,2023-09-04,Morning,yes,S8408098
CUST#8199,Female,54,28,1483,Wallet,Alipore,2023-10-14,Night,yes,A6858099
CUST#8200,Male,34,26,3184,Cash,Salt Lake,2023-03-12,Afternoon,yes,S7078100
CUST#8201,Male,45,10,801,Cash,Gariahat,2023-11-03,Night,yes,G7798101
CUST#8202,Female,45,27,2600,Debit Card,Dum Dum,2023-11-12,Night,yes,D2388102
CUST#8203,Female,36,21,3976,UPI,Tollygunge,2023-04-24,Afternoon,yes,T11168103
CUST#8204,Female,44,17,2657,Wallet,Salt Lake,2023-08-03,Evening,yes,S2408104
CUST#8205,Male,18,18,2071,Cash,Behala,2023-04-12,Night,yes,B10508105
CUST#8206,Female,49,28,1201,Credit Card,Shyambazar,2023-01-22,Afternoon,yes,S6008106
CUST#8207,Male,63,25,4373,Cash,Tollygunge,2023-01-10,Afternoon,yes,T4198107
CUST#8208,Female,28,20,2911,Credit Card,Alipore,2023-03-13,Afternoon,yes,A5198108
CUST#8209,Female,50,29,1953,Wallet,Park Street,2023-02-25,Evening,yes,P8128109
CUST#8210,Female,28,20,3129,UPI,Gariahat,2023-04-28,Night,yes,G6348110
CUST#8211,Male,48,29,1851,Wallet,Jadavpur,2023-04-19,Afternoon,yes,J1958111
CUST#8212,Male,59,8,4472,Credit Card,Behala,2023-03-17,Morning,yes,B1858112
CUST#8213,Female,31,22,1211,Cash,Tollygunge,2023-03-18,Evening,yes,T9318113
CUST#8214,Male,23,12,1038,Debit Card,Behala,2023-11-05,Night,yes,B3238114
CUST#8215,Male,27,10,1027,Credit Card,Ballygunge,2023-01-17,Evening,yes,B1638115
CUST#8216,Male,52,6,3422,Wallet,Gariahat,2023-03-27,Night,yes,G3738116
CUST#8217,Male,43,24,2735,Cash,Behala,2023-04-29,Afternoon,yes,B9608117
CUST#8218,Male,53,29,3393,Wallet,Dum Dum,2023-02-07,Morning,yes,D2438118
CUST#8219,Female,51,6,742,Credit Card,Park Street,2023-02-10,Morning,yes,P11148119
CUST#8220,Male,23,26,4009,Debit Card,Park Street,2023-09-07,Afternoon,yes,P7218120
CUST#8221,Female,52,11,2884,Debit Card,Salt Lake,2023-08-16,Night,yes,S11358121
CUST#8222,Male,54,10,4509,Cash,Ballygunge,2023-04-09,Morning,yes,B7898122
CUST#8223,Female,58,24,3586,Credit Card,Ballygunge,2023-04-28,Evening,yes,B6088123
CUST#8224,Male,53,22,1151,Wallet,Jadavpur,2023-03-01,Evening,yes,J7358124
CUST#8225,Male,37,18,934,Debit Card,Jadavpur,2023-12-08,Afternoon,yes,J5518125
CUST#8226,Female,65,9,1480,Credit Card,Behala,2023-08-23,Evening,yes,B6638126
CUST#8227,Female,64,15,2110,Wallet,Ballygunge,2023-03-01,Evening,yes,B4138127
CUST#8228,Female,30,20,3900,Debit Card,Gariahat,2023-02-25,Night,yes,G8108128
CUST#8229,Male,42,9,2482,UPI,Park Street,2023-09-15,Night,yes,P4028129
CUST#8230,Female,53,15,773,UPI,Shyambazar,2023-01-16,Morning,yes,S4438130
CUST#8231,Female,47,24,2101,UPI,Salt Lake,2023-06-03,Morning,yes,S10308131
CUST#8232,Male,61,23,3129,Debit Card,Shyambazar,2023-03-06,Morning,yes,S10308132
CUST#8233,Female,52,9,4046,Wallet,Salt Lake,2023-01-12,Evening,yes,S5628133
CUST#8234,Female,52,17,2083,UPI,Salt Lake,2023-05-11,Evening,yes,S10418134
CUST#8235,Female,52,7,1087,Debit Card,Salt Lake,2023-04-18,Evening,yes,S6058135
CUST#8236,Female,23,9,2952,Cash,Jadavpur,2023-10-22,Afternoon,yes,J5318136
CUST#8237,Female,23,16,4550,UPI,Dum Dum,2023-07-16,Night,yes,D8268137
CUST#8238,Male,31,9,1634,Credit Card,Tollygunge,2023-10-24,Afternoon,yes,T5048138
CUST#8239,Male,46,14,4399,Credit Card,Alipore,2023-04-06,Evening,yes,A3078139
CUST#8240,Female,30,6,2505,Debit Card,Shyambazar,2023-07-12,Afternoon,yes,S2978140
CUST#8241,Male,58,26,3088,Wallet,Jadavpur,2023-12-12,Afternoon,yes,J8828141
CUST#8242,Female,60,26,2348,UPI,Jadavpur,2023-12-17,Morning,yes,J11748142
CUST#8243,Female,58,15,1886,Wallet,Dum Dum,2023-12-07,Morning,yes,D3128143
CUST#8244,Male,45,16,4364,Credit Card,Dum Dum,2023-07-05,Evening,yes,D11638144
CUST#8245,Male,52,20,3005,Cash,Shyambazar,2023-06-21,Afternoon,yes,S8978145
CUST#8246,Female,63,15,4032,Wallet,Salt Lake,2023-01-22,Morning,yes,S11628146
CUST#8247,Female,47,23,2393,Cash,Alipore,2023-01-02,Night,yes,A11598147
CUST#8248,Female,58,11,4572,Cash,Gariahat,2023-05-14,Evening,yes,G4098148
CUST#8249,Female,64,9,4246,Wallet,Gariahat,2023-04-30,Afternoon,yes,G5268149
CUST#8250,Male,54,18,3537,Wallet,Alipore,2023-11-02,Morning,yes,A1328150
CUST#8251,Female,48,27,4577,Wallet,Tollygunge,2023-01-10,Afternoon,yes,T8448151
CUST#8252,Female,64,24,1613,Wallet,Alipore,2023-09-21,Afternoon,yes,A5688152
CUST#8253,Male,33,7,1856,Credit Card,Dum Dum,2023-08-22,Morning,yes,D9438153
CUST#8254,Female,33,13,1632,Cash,Shyambazar,2023-11-09,Night,yes,S10688154
CUST#8255,Female,34,8,1041,Wallet,Salt Lake,2023-01-22,Night,yes,S10668155
CUST#8256,Male,18,14,2050,Credit Card,Park Street,2023-07-28,Morning,yes,P6708156
CUST#8257,Female,49,6,3308,Debit Card,Salt Lake,2023-04-08,Evening,yes,S6648157
CUST#8258,Male,60,7,1256,Credit Card,Jadavpur,2023-12-06,Morning,yes,J5308158
CUST#8259,Female,49,22,3961,Wallet,Salt Lake,2023-01-09,Afternoon,yes,S8238159
CUST#8260,Female,23,20,2525,UPI,Salt Lake,2023-03-07,Evening,yes,S11688160
CUST#8261,Female,36,25,4089,Debit Card,Shyambazar,2023-02-06,Evening,yes,S2418161
CUST#8262,Female,64,17,2590,Wallet,Tollygunge,2023-09-08,Evening,yes,T5378162
CUST#8263,Male,39,26,1369,Wallet,Park Street,2023-09-25,Night,yes,P4608163
CUST#8264,Female,50,16,2816,UPI,Gariahat,2023-03-04,Evening,yes,G1058164
CUST#8265,Female,18,12,3798,Debit Card,Behala,2023-02-08,Afternoon,yes,B7958165
CUST#8266,Male,31,28,3938,Debit Card,Dum Dum,2023-12-03,Night,yes,D4958166
CUST#8267,Male,35,20,3763,Credit Card,Gariahat,2023-11-05,Afternoon,yes,G8608167
CUST#8268,Male,32,15,3200,Debit Card,Salt Lake,2023-03-11,Evening,yes,S11598168
CUST#8269,Male,64,29,1015,UPI,Tollygunge,2023-03-31,Night,yes,T2638169
CUST#8270,Female,37,15,3820,Cash,Gariahat,2023-07-13,Night,yes,G4838170
CUST#8271,Male,25,25,2738,UPI,Salt Lake,2023-03-09,Morning,yes,S1908171
CUST#8272,Male,34,17,3081,Wallet,Gariahat,2023-05-07,Evening,yes,G11498172
CUST#8273,Male,25,6,4081,Cash,Salt Lake,2023-01-24,Night,yes,S4728173
CUST#8274,Male,29,18,3516,Cash,Jadavpur,2023-06-12,Evening,yes,J3508174
CUST#8275,Male,37,21,4304,Debit Card,Dum Dum,2023-11-07,Evening,yes,D2308175
CUST#8276,Male,37,9,1117,UPI,Park Street,2023-03-02,Evening,yes,P9848176
CUST#8277,Female,35,20,3002,Cash,Dum Dum,2023-04-17,Night,yes,D4158177
CUST#8278,Female,60,9,3610,UPI,Dum Dum,2023-07-13,Afternoon,yes,D2388178
CUST#8279,Male,61,25,2169,Cash,Behala,2023-05-23,Afternoon,yes,B8718179
CUST#8280,Female,57,19,3452,Cash,Tollygunge,2023-07-19,Night,yes,T10658180
CUST#8281,Female,33,24,2523,UPI,Gariahat,2023-12-20,Night,yes,G7268181
CUST#8282,Male,25,13,3657,UPI,Jadavpur,2023-08-04,Afternoon,yes,J11678182
CUST#8283,Male,36,15,3370,Debit Card,Salt Lake,2023-05-30,Evening,yes,S4798183
CUST#8284,Male,60,23,3243,UPI,Behala,2023-09-07,Night,yes,B6218184
CUST#8285,Female,25,27,3740,Wallet,Salt Lake,2023-01-26,Night,yes,S2008185
CUST#8286,Male,42,23,1021,Credit Card,Tollygunge,2023-04-27,Night,yes,T9978186
CUST#8287,Female,58,14,4056,Cash,Gariahat,2023-07-21,Morning,yes,G6408187
CUST#8288,Male,50,8,1181,Debit Card,Ballygunge,2023-02-17,Night,yes,B2498188
CUST#8289,Female,49,12,1657,Debit Card,Salt Lake,2023-12-06,Evening,yes,S6798189
CUST#8290,Male,52,29,4538,Credit Card,Alipore,2023-02-22,Morning,yes,A9288190
CUST#8291,Female,62,23,1063,Wallet,Behala,2023-04-17,Evening,yes,B6218191
CUST#8292,Male,40,16,1340,Credit Card,Behala,2023-12-11,Evening,yes,B6198192
CUST#8293,Male,56,9,1529,UPI,Tollygunge,2023-11-22,Evening,yes,T1518193
CUST#8294,Male,25,25,4389,Credit Card,Gariahat,2023-04-07,Evening,yes,G11258194
CUST#8295,Female,64,18,805,Credit Card,Dum Dum,2023-09-17,Afternoon,yes,D1238195
CUST#8296,Male,45,10,4219,UPI,Gariahat,2023-02-23,Morning,yes,G1058196
CUST#8297,Female,33,23,902,Cash,Tollygunge,2023-03-19,Night,yes,T4238197
CUST#8298,Female,57,22,1537,Wallet,Behala,2023-11-17,Morning,yes,B9088198
CUST#8299,Male,48,6,4208,Wallet,Behala,2023-01-11,Afternoon,yes,B5138199
CUST#8300,Female,43,19,2809,Credit Card,Behala,2023-08-27,Evening,yes,B4328200
CUST#8301,Female,55,21,2362,Credit Card,Tollygunge,2023-05-08,Morning,yes,T7358201
CUST#8302,Female,60,6,3104,Credit Card,Dum Dum,2023-09-13,Evening,yes,D4528202
CUST#8303,Female,19,6,1102,Wallet,Gariahat,2023-11-15,Morning,yes,G7848203
CUST#8304,Male,26,27,2278,UPI,Jadavpur,2023-01-01,Morning,yes,J5758204
CUST#8305,Female,56,22,2964,Cash,Salt Lake,2023-09-04,Afternoon,yes,S7248205
CUST#8306,Male,39,12,2413,Cash,Alipore,2023-05-30,Afternoon,yes,A1998206
CUST#8307,Female,45,29,3806,Cash,Alipore,2023-05-04,Morning,yes,A8688207
CUST#8308,Female,24,28,2819,Cash,Ballygunge,2023-08-03,Afternoon,yes,B9858208
CUST#8309,Female,65,11,3504,Credit Card,Tollygunge,2023-04-22,Morning,yes,T8678209
CUST#8310,Female,53,27,3734,Credit Card,Salt Lake,2023-08-05,Evening,yes,S3198210
CUST#8311,Female,20,24,2967,Debit Card,Park Street,2023-09-12,Afternoon,yes,P5288211
CUST#8312,Female,56,6,3887,Debit Card,Gariahat,2023-08-18,Afternoon,yes,G10848212
CUST#8313,Male,36,14,2348,Debit Card,Tollygunge,2023-09-06,Morning,yes,T2728213
CUST#8314,Male,46,15,3232,UPI,Tollygunge,2023-03-13,Night,yes,T2468214
CUST#8315,Female,49,6,3670,Cash,Behala,2023-06-13,Night,yes,B6798215
CUST#8316,Male,34,11,3377,Credit Card,Gariahat,2023-01-15,Night,yes,G1198216
CUST#8317,Male,26,23,3295,Credit Card,Salt Lake,2023-05-28,Night,yes,S1238217
CUST#8318,Female,63,7,2094,UPI,Jadavpur,2023-04-08,Morning,yes,J6838218
CUST#8319,Male,36,15,1744,Credit Card,Salt Lake,2023-02-18,Night,yes,S5598219
CUST#8320,Male,43,12,3623,UPI,Dum Dum,2023-10-31,Morning,yes,D2618220
CUST#8321,Female,40,28,2207,Credit Card,Tollygunge,2023-04-10,Afternoon,yes,T1368221
CUST#8322,Female,42,11,2488,Cash,Dum Dum,2023-08-27,Morning,yes,D11678222
CUST#8323,Male,65,26,2705,Cash,Tollygunge,2023-10-29,Afternoon,yes,T7038223
CUST#8324,Female,39,13,1549,Cash,Gariahat,2023-01-11,Afternoon,yes,G3868224
CUST#8325,Female,59,14,3239,UPI,Salt Lake,2023-03-29,Afternoon,yes,S2968225
CUST#8326,Female,44,7,1932,Cash,Park Street,2023-12-17,Morning,yes,P1518226
CUST#8327,Female,44,14,1244,Credit Card,Behala,2023-11-19,Night,yes,B6398227
CUST#8328,Female,51,6,1905,Cash,Gariahat,2023-01-05,Afternoon,yes,G9298228
CUST#8329,Male,60,17,3021,Wallet,Gariahat,2023-10-27,Night,yes,G3088229
CUST#8330,Male,20,25,3285,Credit Card,Salt Lake,2023-12-07,Night,yes,S2388230
CUST#8331,Female,22,24,3195,UPI,Shyambazar,2023-03-09,Morning,yes,S1378231
CUST#8332,Female,60,29,4485,UPI,Behala,2023-06-09,Evening,yes,B9388232
CUST#8333,Male,57,9,3947,Cash,Alipore,2023-01-16,Morning,yes,A11238233
CUST#8334,Male,22,18,3664,Debit Card,Behala,2023-03-14,Afternoon,yes,B7798234
CUST#8335,Male,32,6,1036,Wallet,Shyambazar,2023-11-05,Evening,yes,S5698235
CUST#8336,Female,59,14,1080,UPI,Park Street,2023-08-12,Evening,yes,P9868236
CUST#8337,Male,65,22,3564,Debit Card,Gariahat,2023-01-16,Afternoon,yes,G7468237
CUST#8338,Female,51,29,4303,Cash,Tollygunge,2023-06-02,Night,yes,T10628238
CUST#8339,Female,58,13,3246,Cash,Dum Dum,2023-04-28,Afternoon,yes,D11378239
CUST#8340,Male,52,19,3084,Wallet,Park Street,2023-01-17,Afternoon,yes,P11648240
CUST#8341,Female,53,29,1319,Cash,Alipore,2023-04-30,Evening,yes,A5388241
CUST#8342,Female,34,6,2796,Credit Card,Gariahat,2023-08-30,Morning,yes,G11548242
CUST#8343,Female,63,18,3008,Credit Card,Shyambazar,2023-08-11,Evening,yes,S8468243
CUST#8344,Male,53,26,2270,Wallet,Dum Dum,2023-10-07,Night,yes,D1398244
CUST#8345,Female,35,6,1808,Cash,Tollygunge,2023-01-07,Evening,yes,T10498245
CUST#8346,Male,24,7,4293,Wallet,Salt Lake,2023-01-28,Afternoon,yes,S7058246
CUST#8347,Female,30,29,1590,Wallet,Gariahat,2023-12-03,Evening,yes,G1218247
CUST#8348,Female,45,9,2230,Wallet,Salt Lake,2023-01-21,Afternoon,yes,S3568248
CUST#8349,Female,37,13,1807,Wallet,Gariahat,2023-04-25,Night,yes,G2908249
CUST#8350,Male,51,27,4037,Wallet,Salt Lake,2023-04-18,Afternoon,yes,S8558250
CUST#8351,Female,24,20,4429,Wallet,Tollygunge,2023-12-12,Afternoon,yes,T1428251
CUST#8352,Male,65,11,1573,UPI,Salt Lake,2023-01-29,Evening,yes,S3768252
CUST#8353,Female,19,13,3584,Wallet,Tollygunge,2023-05-09,Afternoon,yes,T8288253
CUST#8354,Male,36,18,3551,Wallet,Ballygunge,2023-03-20,Afternoon,yes,B9568254
CUST#8355,Male,61,7,1685,Wallet,Alipore,2023-12-20,Evening,yes,A7048255
CUST#8356,Male,42,29,2992,UPI,Salt Lake,2023-04-24,Afternoon,yes,S8848256
CUST#8357,Female,31,10,3625,Cash,Shyambazar,2023-05-18,Morning,yes,S5458257
CUST#8358,Female,55,12,4311,Wallet,Tollygunge,2023-06-07,Afternoon,yes,T3778258
CUST#8359,Male,38,25,3345,UPI,Alipore,2023-07-14,Morning,yes,A5638259
CUST#8360,Female,20,7,4335,UPI,Tollygunge,2023-09-13,Morning,yes,T1378260
CUST#8361,Male,37,6,1690,UPI,Tollygunge,2023-06-21,Night,yes,T8978261
CUST#8362,Male,27,22,2140,Cash,Jadavpur,2023-09-14,Afternoon,yes,J6408262
CUST#8363,Male,24,26,3013,Wallet,Dum Dum,2023-03-03,Evening,yes,D4688263
CUST#8364,Male,25,28,2065,Debit Card,Jadavpur,2023-01-17,Evening,yes,J7938264
CUST#8365,Male,60,28,3075,UPI,Park Street,2023-11-27,Night,yes,P1428265
CUST#8366,Male,58,15,2546,Debit Card,Salt Lake,2023-06-14,Morning,yes,S5048266
CUST#8367,Male,49,21,830,Debit Card,Behala,2023-06-19,Night,yes,B3258267
CUST#8368,Female,37,28,4245,Cash,Salt Lake,2023-04-03,Morning,yes,S9858268
CUST#8369,Male,21,11,4310,Cash,Behala,2023-09-06,Evening,yes,B2578269
CUST#8370,Female,43,15,3292,Debit Card,Gariahat,2023-08-23,Afternoon,yes,G3878270
CUST#8371,Male,33,10,2987,UPI,Behala,2023-02-15,Night,yes,B11438271
CUST#8372,Male,32,13,1757,Debit Card,Salt Lake,2023-08-03,Night,yes,S2168272
CUST#8373,Male,40,21,1645,Debit Card,Park Street,2023-01-29,Evening,yes,P8388273
CUST#8374,Female,57,24,2862,Debit Card,Gariahat,2023-11-13,Morning,yes,G10328274
CUST#8375,Female,56,9,962,Wallet,Tollygunge,2023-02-28,Evening,yes,T6318275
CUST#8376,Female,49,24,1660,Debit Card,Dum Dum,2023-03-14,Afternoon,yes,D10988276
CUST#8377,Female,30,17,4390,Credit Card,Gariahat,2023-01-26,Evening,yes,G4588277
CUST#8378,Female,49,11,4467,UPI,Tollygunge,2023-02-21,Morning,yes,T2708278
CUST#8379,Male,29,10,3119,Credit Card,Tollygunge,2023-01-03,Afternoon,yes,T4108279
CUST#8380,Female,43,12,1733,Cash,Gariahat,2023-03-29,Night,yes,G4258280
CUST#8381,Female,22,13,2016,Wallet,Gariahat,2023-07-10,Afternoon,yes,G11188281
CUST#8382,Male,20,9,1848,Wallet,Jadavpur,2023-11-06,Evening,yes,J1238282
CUST#8383,Male,61,7,2639,Debit Card,Ballygunge,2023-06-23,Night,yes,B3788283
CUST#8384,Female,38,18,2134,Debit Card,Dum Dum,2023-09-15,Evening,yes,D3838284
CUST#8385,Male,38,16,1466,Cash,Gariahat,2023-07-04,Night,yes,G8568285
CUST#8386,Male,31,19,1777,UPI,Alipore,2023-01-19,Night,yes,A4328286
CUST#8387,Female,62,24,2549,Debit Card,Gariahat,2023-09-26,Evening,yes,G1668287
CUST#8388,Female,59,27,2296,Cash,Salt Lake,2023-06-23,Evening,yes,S8088288
CUST#8389,Male,32,15,1275,Cash,Salt Lake,2023-06-17,Afternoon,yes,S2918289
CUST#8390,Female,51,14,1435,Wallet,Tollygunge,2023-10-22,Morning,yes,T1728290
CUST#8391,Male,25,14,1392,Cash,Tollygunge,2023-08-26,Night,yes,T5808291
CUST#8392,Female,18,11,2371,Wallet,Ballygunge,2023-06-02,Evening,yes,B8078292
CUST#8393,Male,51,19,4090,Debit Card,Park Street,2023-02-02,Evening,yes,P1578293
CUST#8394,Female,56,26,3698,Debit Card,Salt Lake,2023-07-27,Afternoon,yes,S9258294
CUST#8395,Male,50,20,1388,Wallet,Park Street,2023-09-29,Night,yes,P9128295
CUST#8396,Male,43,7,3852,Cash,Tollygunge,2023-06-16,Morning,yes,T4368296
CUST#8397,Female,52,20,2098,UPI,Salt Lake,2023-07-11,Afternoon,yes,S11418297
CUST#8398,Female,58,8,1553,Credit Card,Behala,2023-04-09,Evening,yes,B1938298
CUST#8399,Female,35,10,1076,Credit Card,Tollygunge,2023-01-27,Morning,yes,T3038299
CUST#8400,Female,35,20,2485,Debit Card,Dum Dum,2023-01-07,Evening,yes,D11038300
CUST#8401,Male,18,21,3372,Debit Card,Alipore,2023-03-24,Afternoon,yes,A3208301
CUST#8402,Female,40,19,1056,Debit Card,Salt Lake,2023-08-17,Afternoon,yes,S5258302
CUST#8403,Male,49,7,2733,Wallet,Behala,2023-01-18,Afternoon,yes,B2198303
CUST#8404,Male,24,21,3540,Wallet,Dum Dum,2023-10-23,Night,yes,D2218304
CUST#8405,Female,37,8,2210,Debit Card,Shyambazar,2023-10-04,Morning,yes,S7968305
CUST#8406,Female,49,25,4513,Wallet,Salt Lake,2023-01-06,Evening,yes,S8038306
CUST#8407,Male,48,12,1734,Wallet,Gariahat,2023-12-21,Afternoon,yes,G11088307
CUST#8408,Female,53,27,3805,Wallet,Gariahat,2023-11-28,Afternoon,yes,G5498308
CUST#8409,Female,63,28,1312,Cash,Alipore,2023-10-11,Morning,yes,A4048309
CUST#8410,Female,29,25,2501,Cash,Behala,2023-04-27,Night,yes,B11108310
CUST#8411,Male,52,28,3154,Wallet,Park Street,2023-10-18,Afternoon,yes,P3568311
CUST#8412,Male,56,17,2480,Wallet,Ballygunge,2023-12-06,Evening,yes,B8768312
CUST#8413,Male,54,6,4017,Wallet,Behala,2023-04-13,Evening,yes,B11538313
CUST#8414,Male,18,20,2547,Cash,Park Street,2023-02-03,Morning,yes,P1588314
CUST#8415,Female,29,12,3856,Wallet,Tollygunge,2023-09-15,Evening,yes,T1428315
CUST#8416,Male,35,19,2295,Debit Card,Behala,2023-03-29,Night,yes,B6048316
CUST#8417,Male,64,23,1878,Cash,Behala,2023-10-25,Morning,yes,B9538317
CUST#8418,Male,61,23,3710,Cash,Ballygunge,2023-02-06,Evening,yes,B4538318
CUST#8419,Male,52,21,858,UPI,Salt Lake,2023-02-17,Evening,yes,S10558319
CUST#8420,Male,64,15,3496,UPI,Salt Lake,2023-06-30,Night,yes,S8588320
CUST#8421,Male,18,27,2771,Credit Card,Ballygunge,2023-08-17,Night,yes,B7118321
CUST#8422,Male,36,10,1589,Debit Card,Behala,2023-07-08,Afternoon,yes,B9378322
CUST#8423,Female,20,22,1084,Credit Card,Park Street,2023-08-05,Morning,yes,P3338323
CUST#8424,Female,60,9,4017,Debit Card,Behala,2023-08-03,Evening,yes,B11068324
CUST#8425,Female,64,11,4342,UPI,Behala,2023-04-27,Evening,yes,B5158325
CUST#8426,Female,55,6,1477,Cash,Shyambazar,2023-11-25,Evening,yes,S2028326
CUST#8427,Male,43,8,1712,Cash,Tollygunge,2023-09-27,Night,yes,T4998327
CUST#8428,Male,51,27,3166,Credit Card,Shyambazar,2023-02-01,Evening,yes,S9658328
CUST#8429,Male,34,22,945,Credit Card,Salt Lake,2023-02-21,Night,yes,S7988329
CUST#8430,Male,40,14,890,Debit Card,Salt Lake,2023-02-14,Morning,yes,S7108330
CUST#8431,Male,64,24,3499,Cash,Salt Lake,2023-01-30,Night,yes,S9438331
CUST#8432,Female,19,17,1692,Wallet,Behala,2023-12-05,Morning,yes,B10848332
CUST#8433,Male,24,21,913,Credit Card,Shyambazar,2023-08-23,Night,yes,S10778333
CUST#8434,Male,41,29,3485,Credit Card,Jadavpur,2023-06-28,Evening,yes,J4438334
CUST#8435,Male,44,25,4324,Debit Card,Salt Lake,2023-01-01,Afternoon,yes,S6668335
CUST#8436,Female,19,27,2216,UPI,Park Street,2023-05-03,Morning,yes,P6818336
CUST#8437,Male,51,21,1405,Debit Card,Park Street,2023-11-02,Afternoon,yes,P5578337
CUST#8438,Female,44,20,2651,Cash,Jadavpur,2023-06-16,Evening,yes,J5258338
CUST#8439,Female,48,12,4024,UPI,Dum Dum,2023-05-06,Night,yes,D7098339
CUST#8440,Male,59,19,2132,Wallet,Alipore,2023-04-05,Evening,yes,A3398340
CUST#8441,Female,60,28,900,Credit Card,Tollygunge,2023-05-26,Afternoon,yes,T1868341
CUST#8442,Female,65,16,903,UPI,Salt Lake,2023-02-12,Afternoon,yes,S5248342
CUST#8443,Male,47,19,3900,Cash,Park Street,2023-04-20,Evening,yes,P3328343
CUST#8444,Male,46,23,1629,UPI,Salt Lake,2023-03-17,Afternoon,yes,S11018344
CUST#8445,Male,36,13,2108,Cash,Gariahat,2023-08-23,Morning,yes,G11738345
CUST#8446,Male,40,7,3932,Wallet,Jadavpur,2023-02-23,Afternoon,yes,J2278346
CUST#8447,Female,63,17,1115,Wallet,Behala,2023-03-25,Morning,yes,B3198347
CUST#8448,Female,49,15,3276,Debit Card,Gariahat,2023-07-29,Evening,yes,G4098348
CUST#8449,Male,38,25,884,Wallet,Jadavpur,2023-07-17,Night,yes,J1718349
CUST#8450,Female,41,10,2464,Cash,Tollygunge,2023-04-26,Morning,yes,T9948350
CUST#8451,Male,39,21,1829,Cash,Jadavpur,2023-04-14,Afternoon,yes,J7458351
CUST#8452,Male,18,9,2735,Credit Card,Behala,2023-01-25,Morning,yes,B1008352
CUST#8453,Male,21,24,4425,Wallet,Gariahat,2023-06-01,Evening,yes,G7698353
CUST#8454,Female,24,26,843,UPI,Tollygunge,2023-07-16,Morning,yes,T6178354
CUST#8455,Female,28,12,3727,Cash,Alipore,2023-09-07,Morning,yes,A9888355
CUST#8456,Female,18,11,1005,Debit Card,Behala,2023-08-17,Morning,yes,B5108356
CUST#8457,Female,55,27,1838,Cash,Salt Lake,2023-07-23,Night,yes,S7998357
CUST#8458,Male,51,18,3081,Credit Card,Behala,2023-12-15,Evening,yes,B6968358
CUST#8459,Female,49,11,1198,Debit Card,Gariahat,2023-06-02,Night,yes,G1998359
CUST#8460,Male,45,23,3601,Cash,Salt Lake,2023-12-08,Afternoon,yes,S5728360
CUST#8461,Male,48,18,2138,Wallet,Behala,2023-06-16,Night,yes,B9998361
CUST#8462,Female,30,21,1441,UPI,Alipore,2023-06-05,Evening,yes,A11568362
CUST#8463,Male,26,18,3071,UPI,Gariahat,2023-02-11,Night,yes,G5868363
CUST#8464,Female,24,9,3201,Cash,Dum Dum,2023-01-22,Afternoon,yes,D7088364
CUST#8465,Female,46,23,2300,Credit Card,Gariahat,2023-04-16,Morning,yes,G8488365
CUST#8466,Female,45,17,2924,Credit Card,Gariahat,2023-01-25,Evening,yes,G7898366
CUST#8467,Male,35,17,3969,Wallet,Ballygunge,2023-04-12,Morning,yes,B8788367
CUST#8468,Male,22,19,4229,Credit Card,Tollygunge,2023-04-20,Evening,yes,T4768368
CUST#8469,Male,56,28,3536,Cash,Jadavpur,2023-06-02,Night,yes,J7878369
CUST#8470,Male,52,13,2462,Credit Card,Tollygunge,2023-03-19,Night,yes,T7538370
CUST#8471,Male,59,9,4195,Wallet,Tollygunge,2023-02-03,Night,yes,T10368371
CUST#8472,Male,32,6,2565,UPI,Dum Dum,2023-10-16,Morning,yes,D8298372
CUST#8473,Male,34,22,1319,Wallet,Behala,2023-08-18,Afternoon,yes,B5748373
CUST#8474,Male,27,19,1872,Wallet,Gariahat,2023-08-21,Morning,yes,G4418374
CUST#8475,Female,19,25,3496,Cash,Gariahat,2023-07-17,Afternoon,yes,G3728375
