customer_id,gender,age,total_orders,amount,payment_method,area,last_invoice_date,shopping_time,payment_status,Cashier,,,,
CUST08076,Female,44,43,13761,Credit Card,Johari Bazaar,14-06-2023,Afternoon,yes,JW32473,,,,
CUST08077,Male,60,1,7595.86,Wallet,C-Scheme,13-03-2023,Evening,yes,CS43533,,,,
CUST08078,Male,23,13,8280.96,Debit Card,Shayam Nagar,16-12-2023,Afternoon,yes,SN22345,,,,
CUST08079,Male,59,7,2835.68,Credit Card,Shastri Nagar,24-09-2023,Morning,yes,SN34543,,,,
CUST08080,Female,21,6,1313.26,UPI,Shayam Nagar,30-11-2023,Evening,yes,SN22345,,,,
CUST08081,Male,43,29,8881.68,UPI,Vaishali Nagar,30-12-2023,Evening,yes,VN32344,,,,
CUST08082,Male,52,6,25140.12,Wallet,Jhotwara,15-07-2023,Evening,yes,JH34565,,,,
CUST08083,Female,43,38,19959.28,Debit Card,Bapu Bazaar,26-10-2023,Evening,yes,BB30393,,,,
CUST08084,Male,57,5,6127.78,Credit Card,Jhotwara,03-10-2023,Night,yes,JH34565,,,,
CUST08085,Male,42,9,2807.56,Cash,Johari Bazaar,03-04-2023,Morning,yes,JW32473,,,,
CUST08086,Female,48,24,4083.1,Debit Card,Mansarovar,30-11-2023,Night,yes,MS27374,,,,
CUST08087,Male,26,15,1635.46,Debit Card,Mansarovar,10-12-2023,Evening,yes,MS27374,,,,
CUST08088,Male,53,40,19545.52,Debit Card,Jhotwara,31-08-2023,Night,yes,JH34565,,,,
CUST08089,Male,30,19,26935.5,UPI,Bapu Bazaar,24-06-2023,Evening,yes,BB30393,,,,
CUST08090,Male,42,16,253.45,Wallet,Malviya Nagar,27-01-2023,Evening,yes,MN25354,,,,
CUST08091,Female,42,43,9746.76,Wallet,Shastri Nagar,26-08-2023,Morning,yes,SN34543,,,,
CUST08092,Male,59,16,1225.12,Debit Card,Bapu Bazaar,12-02-2023,Night,yes,BB30393,,,,
CUST08093,Male,47,17,1398.17,Credit Card,Vaishali Nagar,27-11-2023,Evening,yes,VN32344,,,,
CUST08094,Female,38,49,1447.11,Wallet,Bapu Bazaar,22-04-2023,Evening,yes,BB30393,,,,
CUST08095,Male,55,13,740.59,UPI,Mansarovar,13-10-2023,Evening,yes,MS27374,,,,
CUST08096,Female,55,45,3184.67,Credit Card,Shayam Nagar,11-11-2023,Afternoon,yes,SN22345,,,,
CUST08097,Female,30,4,17904.5,Debit Card,Shayam Nagar,07-12-2023,Afternoon,yes,SN22345,,,,
CUST08098,Female,33,6,4124.16,Credit Card,Bapu Bazaar,14-09-2023,Morning,yes,BB30393,,,,
CUST08099,Female,54,7,4564.81,Wallet,Pratap Nagar,24-10-2023,Night,yes,PN34546,,,,
CUST08100,Male,34,38,10116.27,Cash,Mansarovar,22-03-2023,Afternoon,yes,MS27374,,,,
CUST08101,Male,45,43,8625.12,Cash,Malviya Nagar,13-11-2023,Night,yes,MN25354,,,,
CUST08102,Female,45,9,11531.58,Debit Card,Malviya Nagar,22-11-2023,Night,yes,MN25354,,,,
CUST08103,Female,36,45,3200.28,UPI,Shayam Nagar,04-05-2023,Afternoon,yes,SN22345,,,,
CUST08104,Female,44,47,17948.46,Wallet,Mansarovar,13-08-2023,Evening,yes,MS27374,,,,
CUST08105,Male,18,26,505.18,Cash,Johari Bazaar,22-04-2023,Night,yes,JW32473,,,,
CUST08106,Female,49,17,6207.75,Credit Card,C-Scheme,01-02-2023,Afternoon,yes,CS43533,,,,
CUST08107,Male,63,47,20129.34,Cash,C-Scheme,20-01-2023,Afternoon,yes,CS43533,,,,
CUST08108,Female,28,14,19130.64,Credit Card,Jhotwara,23-03-2023,Afternoon,yes,JH34565,,,,
CUST08109,Female,50,48,1135.88,Wallet,Vaishali Nagar,07-03-2023,Evening,yes,VN32344,,,,
CUST08110,Female,28,5,11930.1,UPI,C-Scheme,08-05-2023,Night,yes,CS43533,,,,
CUST08111,Male,48,26,13982.91,Wallet,Shayam Nagar,29-04-2023,Afternoon,yes,SN22345,,,,
CUST08112,Male,59,50,4407.74,Credit Card,Bapu Bazaar,27-03-2023,Morning,yes,BB30393,,,,
CUST08113,Female,31,20,3406.16,Cash,Malviya Nagar,28-03-2023,Evening,yes,MN25354,,,,
CUST08114,Male,23,14,11704.68,Debit Card,Shastri Nagar,15-11-2023,Night,yes,SN34543,,,,
CUST08115,Male,27,17,10991.67,Credit Card,Malviya Nagar,27-01-2023,Evening,yes,MN25354,,,,
CUST08116,Male,52,43,859.87,Wallet,Pratap Nagar,06-04-2023,Night,yes,PN34546,,,,
CUST08117,Male,43,26,14040.48,Cash,Pratap Nagar,09-05-2023,Afternoon,yes,PN34546,,,,
CUST08118,Male,53,8,8619.54,Wallet,Shastri Nagar,17-02-2023,Morning,yes,SN34543,,,,
CUST08119,Female,51,30,1958.3,Credit Card,Johari Bazaar,20-02-2023,Morning,yes,JW32473,,,,
CUST08120,Male,23,13,2896.44,Debit Card,C-Scheme,17-09-2023,Afternoon,yes,CS43533,,,,
CUST08121,Female,52,6,21016.26,Debit Card,Mansarovar,26-08-2023,Night,yes,MS27374,,,,
CUST08122,Male,54,20,14905.56,Cash,Shastri Nagar,19-04-2023,Morning,yes,SN34543,,,,
CUST08123,Female,58,18,7163.4,Credit Card,Mansarovar,08-05-2023,Evening,yes,MS27374,,,,
CUST08124,Male,53,30,23600.4,Wallet,Shayam Nagar,11-03-2023,Evening,yes,SN22345,,,,
CUST08125,Male,37,47,2584.56,Debit Card,Johari Bazaar,18-12-2023,Afternoon,yes,JW32473,,,,
CUST08126,Female,65,39,10690.98,Credit Card,Mansarovar,02-09-2023,Evening,yes,MS27374,,,,
CUST08127,Female,64,19,877.22,Wallet,Bapu Bazaar,11-03-2023,Evening,yes,BB30393,,,,
CUST08128,Female,30,31,13217.65,Debit Card,Johari Bazaar,07-03-2023,Night,yes,JW32473,,,,
CUST08129,Male,42,38,6282.45,UPI,Jhotwara,25-09-2023,Night,yes,JH34565,,,,
CUST08130,Female,53,6,959.6,UPI,Malviya Nagar,26-01-2023,Morning,yes,MN25354,,,,
CUST08131,Female,47,2,19641.08,UPI,Jhotwara,13-06-2023,Morning,yes,JH34565,,,,
CUST08132,Male,61,26,9174.52,Debit Card,Mansarovar,16-03-2023,Morning,yes,MS27374,,,,
CUST08133,Female,52,16,18657.16,Wallet,Johari Bazaar,22-01-2023,Evening,yes,JW32473,,,,
CUST08134,Female,52,16,22801.98,UPI,Johari Bazaar,21-05-2023,Evening,yes,JW32473,,,,
CUST08135,Female,52,21,4053.22,Debit Card,Johari Bazaar,28-04-2023,Evening,yes,JW32473,,,,
CUST08136,Female,23,34,6639.66,Cash,Shastri Nagar,01-11-2023,Afternoon,yes,SN34543,,,,
CUST08137,Female,23,16,3078.79,UPI,Bapu Bazaar,26-07-2023,Night,yes,BB30393,,,,
CUST08138,Male,31,42,2316.85,Credit Card,Malviya Nagar,03-11-2023,Afternoon,yes,MN25354,,,,
CUST08139,Male,46,43,624.72,Credit Card,Shastri Nagar,16-04-2023,Evening,yes,SN34543,,,,
CUST08140,Female,30,9,4749.67,Debit Card,Jhotwara,22-07-2023,Afternoon,yes,JH34565,,,,
CUST08141,Male,58,8,3325.7,Wallet,Malviya Nagar,22-12-2023,Afternoon,yes,MN25354,,,,
CUST08142,Female,60,29,27102.54,UPI,Shayam Nagar,27-12-2023,Morning,yes,SN22345,,,,
CUST08143,Female,58,40,9105.27,Wallet,C-Scheme,17-12-2023,Morning,yes,CS43533,,,,
CUST08144,Male,45,39,16288.04,Credit Card,Malviya Nagar,15-07-2023,Evening,yes,MN25354,,,,
CUST08145,Male,52,5,16254.66,Cash,Vaishali Nagar,01-07-2023,Afternoon,yes,VN32344,,,,
CUST08146,Female,63,10,1162.93,Wallet,Shayam Nagar,01-02-2023,Morning,yes,SN22345,,,,
CUST08147,Female,47,45,4897.68,Cash,Mansarovar,02-01-2023,Night,yes,MS27374,,,,
CUST08148,Female,58,15,9110.34,Cash,Shastri Nagar,24-05-2023,Evening,yes,SN34543,,,,
CUST08149,Female,64,26,3769.4,Wallet,Pratap Nagar,10-05-2023,Afternoon,yes,PN34546,,,,
CUST08150,Male,54,15,3062.88,Wallet,Shastri Nagar,12-11-2023,Morning,yes,SN34543,,,,
CUST08151,Female,48,9,7879.75,Wallet,Pratap Nagar,20-01-2023,Afternoon,yes,PN34546,,,,
CUST08152,Female,64,26,4505.41,Wallet,Pratap Nagar,01-10-2023,Afternoon,yes,PN34546,,,,
CUST08153,Male,33,13,19878,Credit Card,Johari Bazaar,01-09-2023,Morning,yes,JW32473,,,,
CUST08154,Female,33,26,2426.45,Cash,Shastri Nagar,19-11-2023,Night,yes,SN34543,,,,
CUST08155,Female,34,8,6890.49,Wallet,Pratap Nagar,01-02-2023,Night,yes,PN34546,,,,
CUST08156,Male,18,36,10213.41,Credit Card,Vaishali Nagar,07-08-2023,Morning,yes,VN32344,,,,
CUST08157,Female,49,20,3190.15,Debit Card,Mansarovar,18-04-2023,Evening,yes,MS27374,,,,
CUST08158,Male,60,7,6834.66,Credit Card,Mansarovar,16-12-2023,Morning,yes,MS27374,,,,
CUST08159,Female,49,38,1867.08,Wallet,Mansarovar,19-01-2023,Afternoon,yes,MS27374,,,,
CUST08160,Female,23,14,26802.48,UPI,Bapu Bazaar,17-03-2023,Evening,yes,BB30393,,,,
CUST08161,Female,36,40,4371.62,Debit Card,Mansarovar,16-02-2023,Evening,yes,MS27374,,,,
CUST08162,Female,64,24,5745.09,Wallet,Malviya Nagar,18-09-2023,Evening,yes,MN25354,,,,
CUST08163,Male,39,24,29161.68,Wallet,Mansarovar,05-10-2023,Night,yes,MS27374,,,,
CUST08164,Female,50,20,9501.2,UPI,Mansarovar,14-03-2023,Evening,yes,MS27374,,,,
CUST08165,Female,18,23,4308.45,Debit Card,Jhotwara,18-02-2023,Afternoon,yes,JH34565,,,,
CUST08166,Male,31,17,1434.1,Debit Card,Bapu Bazaar,13-12-2023,Night,yes,BB30393,,,,
CUST08167,Male,35,33,12091.05,Credit Card,Shastri Nagar,15-11-2023,Afternoon,yes,SN34543,,,,
CUST08168,Male,32,6,4178.26,Debit Card,Shastri Nagar,21-03-2023,Evening,yes,SN34543,,,,
CUST08169,Male,64,30,94.64,UPI,Bapu Bazaar,10-04-2023,Night,yes,BB30393,,,,
CUST08170,Female,37,1,2099.25,Cash,C-Scheme,23-07-2023,Night,yes,CS43533,,,,
CUST08171,Male,25,37,2458.53,UPI,Pratap Nagar,19-03-2023,Morning,yes,PN34546,,,,
CUST08172,Male,34,30,13311.78,Wallet,Malviya Nagar,17-05-2023,Evening,yes,MN25354,,,,
CUST08173,Male,25,46,7050.87,Cash,Shayam Nagar,03-02-2023,Night,yes,SN22345,,,,
CUST08174,Male,29,38,7710.25,Cash,Mansarovar,22-06-2023,Evening,yes,MS27374,,,,
CUST08175,Male,37,21,8971.89,Debit Card,C-Scheme,17-11-2023,Evening,yes,CS43533,,,,
CUST08176,Male,37,48,15186.3,UPI,Shayam Nagar,12-03-2023,Evening,yes,SN22345,,,,
CUST08177,Female,35,9,2319.96,Cash,Shayam Nagar,27-04-2023,Night,yes,SN22345,,,,
CUST08178,Female,60,19,7376.97,UPI,Jhotwara,23-07-2023,Afternoon,yes,JH34565,,,,
CUST08179,Male,61,12,51.16,Cash,Pratap Nagar,02-06-2023,Afternoon,yes,PN34546,,,,
CUST08180,Female,57,18,4272.5,Cash,Malviya Nagar,29-07-2023,Night,yes,MN25354,,,,
CUST08181,Female,33,47,14821.65,UPI,C-Scheme,30-12-2023,Night,yes,CS43533,,,,
CUST08182,Male,25,7,3307.9,UPI,Shastri Nagar,14-08-2023,Afternoon,yes,SN34543,,,,
CUST08183,Male,36,21,14080.1,Debit Card,Mansarovar,09-06-2023,Evening,yes,MS27374,,,,
CUST08184,Male,60,43,26086.14,UPI,Malviya Nagar,17-09-2023,Night,yes,MN25354,,,,
CUST08185,Female,25,32,13096.38,Wallet,Shayam Nagar,05-02-2023,Night,yes,SN22345,,,,
CUST08186,Male,42,42,3713.6,Credit Card,Malviya Nagar,07-05-2023,Night,yes,MN25354,,,,
CUST08187,Female,58,19,3986,Cash,Shastri Nagar,31-07-2023,Morning,yes,SN34543,,,,
CUST08188,Male,50,36,2785.92,Debit Card,Johari Bazaar,27-02-2023,Night,yes,JW32473,,,,
CUST08189,Female,49,48,6065.56,Debit Card,Bapu Bazaar,16-12-2023,Evening,yes,BB30393,,,,
CUST08190,Male,52,29,4237.3,Credit Card,Johari Bazaar,04-03-2023,Morning,yes,JW32473,,,,
CUST08191,Female,62,23,960.34,Wallet,Jhotwara,27-04-2023,Evening,yes,JH34565,,,,
CUST08192,Male,40,21,4924.98,Credit Card,Jhotwara,21-12-2023,Evening,yes,JH34565,,,,
CUST08193,Male,56,20,10439.16,UPI,Vaishali Nagar,02-12-2023,Evening,yes,VN32344,,,,
CUST08194,Male,25,20,4026.57,Credit Card,C-Scheme,17-04-2023,Evening,yes,CS43533,,,,
CUST08195,Female,64,41,10755.87,Credit Card,Pratap Nagar,27-09-2023,Afternoon,yes,PN34546,,,,
CUST08196,Male,45,33,2111.68,UPI,Vaishali Nagar,05-03-2023,Morning,yes,VN32344,,,,
CUST08197,Female,33,40,2975.58,Cash,Vaishali Nagar,29-03-2023,Night,yes,VN32344,,,,
CUST08198,Female,57,39,17730.92,Wallet,Mansarovar,27-11-2023,Morning,yes,MS27374,,,,
CUST08199,Male,48,40,1286.68,Wallet,Malviya Nagar,21-01-2023,Afternoon,yes,MN25354,,,,
CUST08200,Female,43,18,15196,Credit Card,Vaishali Nagar,06-09-2023,Evening,yes,VN32344,,,,
CUST08201,Female,55,46,10250.76,Credit Card,Bapu Bazaar,18-05-2023,Morning,yes,BB30393,,,,
CUST08202,Female,60,20,3609,Credit Card,Vaishali Nagar,23-09-2023,Evening,yes,VN32344,,,,
CUST08203,Female,19,1,1858.71,Wallet,Johari Bazaar,25-11-2023,Morning,yes,JW32473,,,,
CUST08204,Male,26,19,2747.7,UPI,Pratap Nagar,01-01-2023,Morning,yes,PN34546,,,,
CUST08205,Female,56,32,3530.56,Cash,Jhotwara,14-09-2023,Afternoon,yes,JH34565,,,,
CUST08206,Male,39,1,10968.3,Cash,Bapu Bazaar,09-06-2023,Afternoon,yes,BB30393,,,,
CUST08207,Female,45,26,2373.78,Cash,Pratap Nagar,14-05-2023,Morning,yes,PN34546,,,,
CUST08208,Female,24,27,3979.98,Cash,Mansarovar,13-08-2023,Afternoon,yes,MS27374,,,,
CUST08209,Female,65,25,2772.12,Credit Card,Malviya Nagar,02-05-2023,Morning,yes,MN25354,,,,
CUST08210,Female,53,19,21821.46,Credit Card,Pratap Nagar,15-08-2023,Evening,yes,PN34546,,,,
CUST08211,Female,20,44,5231.16,Debit Card,Mansarovar,22-09-2023,Afternoon,yes,MS27374,,,,
CUST08212,Female,56,9,4505.43,Debit Card,Vaishali Nagar,28-08-2023,Afternoon,yes,VN32344,,,,
CUST08213,Male,36,8,532.24,Debit Card,Bapu Bazaar,16-09-2023,Morning,yes,BB30393,,,,
CUST08214,Male,46,7,20067.9,UPI,Malviya Nagar,23-03-2023,Night,yes,MN25354,,,,
CUST08215,Female,49,32,1791.6,Cash,Malviya Nagar,23-06-2023,Night,yes,MN25354,,,,
CUST08216,Male,34,26,27780.18,Credit Card,C-Scheme,25-01-2023,Night,yes,CS43533,,,,
CUST08217,Male,26,8,5982.66,Credit Card,Bapu Bazaar,07-06-2023,Night,yes,BB30393,,,,
CUST08218,Female,63,31,9176.32,UPI,Mansarovar,18-04-2023,Morning,yes,MS27374,,,,
CUST08219,Male,36,27,1410.36,Credit Card,Vaishali Nagar,28-02-2023,Night,yes,VN32344,,,,
CUST08220,Male,43,49,8444.65,UPI,Malviya Nagar,10-11-2023,Morning,yes,MN25354,,,,
CUST08221,Female,40,47,7719.52,Credit Card,Malviya Nagar,20-04-2023,Afternoon,yes,MN25354,,,,
CUST08222,Female,42,34,6464.08,Cash,Malviya Nagar,06-09-2023,Morning,yes,MN25354,,,,
CUST08223,Male,65,4,906.66,Cash,Jhotwara,08-11-2023,Afternoon,yes,JH34565,,,,
CUST08224,Female,39,41,7656.8,Cash,Mansarovar,11-01-2023,Afternoon,yes,MS27374,,,,
CUST08225,Female,59,42,3321.04,UPI,Shastri Nagar,08-04-2023,Afternoon,yes,SN34543,,,,
CUST08226,Female,44,39,2517.6,Cash,Shayam Nagar,27-12-2023,Morning,yes,SN22345,,,,
CUST08227,Female,44,19,278.07,Credit Card,C-Scheme,29-11-2023,Night,yes,CS43533,,,,
CUST08228,Female,51,7,12123.45,Cash,Mansarovar,15-01-2023,Afternoon,yes,MS27374,,,,
CUST08229,Male,60,43,12109.8,Wallet,Shayam Nagar,06-11-2023,Night,yes,SN22345,,,,
CUST08230,Male,20,46,135.06,Credit Card,Malviya Nagar,17-12-2023,Night,yes,MN25354,,,,
CUST08231,Female,22,24,4440.38,UPI,Johari Bazaar,19-03-2023,Morning,yes,JW32473,,,,
CUST08232,Female,60,34,1472.82,UPI,Vaishali Nagar,19-06-2023,Evening,yes,VN32344,,,,
CUST08233,Male,57,19,8979.54,Cash,Vaishali Nagar,26-01-2023,Morning,yes,VN32344,,,,
CUST08234,Male,22,30,2269.92,Debit Card,Bapu Bazaar,24-03-2023,Afternoon,yes,BB30393,,,,
CUST08235,Male,32,29,2799.54,Wallet,Johari Bazaar,15-11-2023,Evening,yes,JW32473,,,,
CUST08236,Female,59,47,7821.18,UPI,Mansarovar,22-08-2023,Evening,yes,MS27374,,,,
CUST08237,Male,65,20,11527.9,Debit Card,Vaishali Nagar,26-01-2023,Afternoon,yes,VN32344,,,,
CUST08238,Female,51,50,3458.82,Cash,C-Scheme,12-06-2023,Night,yes,CS43533,,,,
CUST08239,Female,58,11,20715.75,Cash,Jhotwara,08-05-2023,Afternoon,yes,JH34565,,,,
CUST08240,Male,52,49,17123.82,Wallet,Mansarovar,27-01-2023,Afternoon,yes,MS27374,,,,
CUST08241,Female,53,5,10530.56,Cash,Shayam Nagar,10-05-2023,Evening,yes,SN22345,,,,
CUST08242,Female,34,20,3015.38,Credit Card,Vaishali Nagar,09-09-2023,Morning,yes,VN32344,,,,
CUST08243,Female,63,6,6171.62,Credit Card,Jhotwara,21-08-2023,Evening,yes,JH34565,,,,
CUST08244,Male,53,47,6523.72,Wallet,C-Scheme,17-10-2023,Night,yes,CS43533,,,,
CUST08245,Female,35,16,2028.99,Cash,Mansarovar,07-01-2023,Evening,yes,MS27374,,,,
CUST08246,Male,24,5,3858.6,Wallet,Johari Bazaar,07-02-2023,Afternoon,yes,JW32473,,,,
CUST08247,Female,30,13,4282.3,Wallet,Mansarovar,13-12-2023,Evening,yes,MS27374,,,,
CUST08248,Female,45,33,4158.48,Wallet,Shastri Nagar,31-01-2023,Afternoon,yes,SN34543,,,,
CUST08249,Female,37,31,12462.45,Wallet,C-Scheme,05-05-2023,Night,yes,CS43533,,,,
CUST08250,Male,51,2,3989.3,Wallet,C-Scheme,28-04-2023,Afternoon,yes,CS43533,,,,
CUST08251,Female,24,31,706.81,Wallet,Bapu Bazaar,22-12-2023,Afternoon,yes,BB30393,,,,
CUST08252,Male,65,29,15677.16,UPI,Bapu Bazaar,08-02-2023,Evening,yes,BB30393,,,,
CUST08253,Female,19,4,18391.04,Wallet,Mansarovar,19-05-2023,Afternoon,yes,MS27374,,,,
CUST08254,Male,36,5,1792.31,Wallet,Vaishali Nagar,30-03-2023,Afternoon,yes,VN32344,,,,
CUST08255,Male,61,37,18910.32,Wallet,Jhotwara,30-12-2023,Evening,yes,JH34565,,,,
CUST08256,Male,42,42,6803.08,UPI,Shastri Nagar,04-05-2023,Afternoon,yes,SN34543,,,,
CUST08257,Female,31,37,13717.14,Cash,Mansarovar,28-05-2023,Morning,yes,MS27374,,,,
CUST08258,Female,55,36,3646.26,Wallet,Shayam Nagar,17-06-2023,Afternoon,yes,SN22345,,,,
CUST08259,Male,38,49,1563.96,UPI,Mansarovar,24-07-2023,Morning,yes,MS27374,,,,
CUST08260,Female,20,11,588.27,UPI,Jhotwara,23-09-2023,Morning,yes,JH34565,,,,
CUST08261,Male,37,44,4299.78,UPI,Malviya Nagar,01-07-2023,Night,yes,MN25354,,,,
CUST08262,Male,27,15,13296.75,Cash,Mansarovar,24-09-2023,Afternoon,yes,MS27374,,,,
CUST08263,Male,24,13,1411.08,Wallet,Malviya Nagar,13-03-2023,Evening,yes,MN25354,,,,
CUST08264,Male,25,24,8755.8,Debit Card,Shayam Nagar,27-01-2023,Evening,yes,SN22345,,,,
CUST08265,Male,60,39,1881.64,UPI,Johari Bazaar,07-12-2023,Night,yes,JW32473,,,,
CUST08266,Male,58,20,19421,Debit Card,Malviya Nagar,24-06-2023,Morning,yes,MN25354,,,,
CUST08267,Male,49,30,14512.32,Debit Card,Bapu Bazaar,29-06-2023,Night,yes,BB30393,,,,
CUST08268,Female,37,49,1271.46,Cash,Mansarovar,13-04-2023,Morning,yes,MS27374,,,,
CUST08269,Male,21,29,1929.82,Cash,Bapu Bazaar,16-09-2023,Evening,yes,BB30393,,,,
CUST08270,Female,43,23,12279.66,Debit Card,Pratap Nagar,02-09-2023,Afternoon,yes,PN34546,,,,
CUST08271,Male,33,46,9227.42,UPI,Jhotwara,25-02-2023,Night,yes,JH34565,,,,
CUST08272,Male,32,15,3152.79,Debit Card,Pratap Nagar,13-08-2023,Night,yes,PN34546,,,,
CUST08273,Male,40,23,2701.33,Debit Card,Bapu Bazaar,08-02-2023,Evening,yes,BB30393,,,,
CUST08274,Female,57,2,17693.88,Debit Card,Bapu Bazaar,23-11-2023,Morning,yes,BB30393,,,,
CUST08275,Female,56,24,4994.48,Wallet,Vaishali Nagar,10-03-2023,Evening,yes,VN32344,,,,
CUST08276,Female,49,40,17013.88,Debit Card,Pratap Nagar,24-03-2023,Afternoon,yes,PN34546,,,,
CUST08277,Female,30,19,4328.01,Credit Card,Jhotwara,05-02-2023,Evening,yes,JH34565,,,,
CUST08278,Female,49,11,2178.63,UPI,Pratap Nagar,03-03-2023,Morning,yes,PN34546,,,,
CUST08279,Male,29,42,5144.78,Credit Card,Malviya Nagar,13-01-2023,Afternoon,yes,MN25354,,,,
CUST08280,Female,43,20,20007.55,Cash,C-Scheme,08-04-2023,Night,yes,CS43533,,,,
CUST08281,Female,22,47,3414.22,Wallet,Vaishali Nagar,20-07-2023,Afternoon,yes,VN32344,,,,
CUST08282,Male,20,27,29546.22,Wallet,Bapu Bazaar,16-11-2023,Evening,yes,BB30393,,,,
CUST08283,Male,61,9,2010.08,Debit Card,Mansarovar,03-07-2023,Night,yes,MS27374,,,,
CUST08284,Female,38,9,28449.72,Debit Card,Shastri Nagar,25-09-2023,Evening,yes,SN34543,,,,
CUST08285,Male,38,14,6770.48,Cash,Vaishali Nagar,14-07-2023,Night,yes,VN32344,,,,
CUST08286,Male,31,32,1522.08,UPI,Shastri Nagar,29-01-2023,Night,yes,SN34543,,,,
CUST08287,Female,62,33,15154.8,Debit Card,Malviya Nagar,06-10-2023,Evening,yes,MN25354,,,,
CUST08288,Female,59,44,1804.47,Cash,Mansarovar,03-07-2023,Evening,yes,MS27374,,,,
CUST08289,Male,32,25,5890.47,Cash,Shastri Nagar,27-06-2023,Afternoon,yes,SN34543,,,,
CUST08290,Female,51,38,14785.45,Wallet,Vaishali Nagar,01-11-2023,Morning,yes,VN32344,,,,
CUST08291,Male,25,16,11822.6,Cash,Bapu Bazaar,05-09-2023,Night,yes,BB30393,,,,
CUST08292,Female,18,40,13868.35,Wallet,Mansarovar,12-06-2023,Evening,yes,MS27374,,,,
CUST08293,Male,51,2,1980.05,Debit Card,Malviya Nagar,12-02-2023,Evening,yes,MN25354,,,,
CUST08294,Female,56,42,3771.72,Debit Card,Vaishali Nagar,06-08-2023,Afternoon,yes,VN32344,,,,
CUST08295,Male,50,26,7952.79,Wallet,Malviya Nagar,09-10-2023,Night,yes,MN25354,,,,
CUST08296,Male,43,32,17022.8,Cash,Bapu Bazaar,26-06-2023,Morning,yes,BB30393,,,,
CUST08297,Female,52,45,17500.4,UPI,Johari Bazaar,21-07-2023,Afternoon,yes,JW32473,,,,
CUST08298,Female,58,25,8058.66,Credit Card,Bapu Bazaar,19-04-2023,Evening,yes,BB30393,,,,
CUST08299,Female,35,38,1202.86,Credit Card,C-Scheme,06-02-2023,Morning,yes,CS43533,,,,
CUST08300,Female,35,12,13071.87,Debit Card,Jhotwara,17-01-2023,Evening,yes,JH34565,,,,
CUST08301,Male,18,41,2228.75,Debit Card,Malviya Nagar,03-04-2023,Afternoon,yes,MN25354,,,,
CUST08302,Female,40,40,14897.75,Debit Card,Jhotwara,27-08-2023,Afternoon,yes,JH34565,,,,
CUST08303,Male,49,35,3420.46,Wallet,Jhotwara,28-01-2023,Afternoon,yes,JH34565,,,,
CUST08304,Male,24,35,1573.38,Wallet,Johari Bazaar,02-11-2023,Night,yes,JW32473,,,,
CUST08305,Female,37,42,5357.68,Debit Card,Mansarovar,14-10-2023,Morning,yes,MS27374,,,,
CUST08306,Female,49,18,1074.06,Wallet,Vaishali Nagar,06-01-2023,Evening,yes,VN32344,,,,
CUST08307,Male,48,11,2226.24,Wallet,Malviya Nagar,31-12-2023,Afternoon,yes,MN25354,,,,
CUST08308,Female,53,6,7699.08,Wallet,Pratap Nagar,08-12-2023,Afternoon,yes,PN34546,,,,
CUST08309,Female,63,30,10690.96,Cash,Shastri Nagar,21-10-2023,Morning,yes,SN34543,,,,
CUST08310,Female,29,12,10803.69,Cash,Pratap Nagar,07-05-2023,Night,yes,PN34546,,,,
CUST08311,Male,52,39,6104.78,Wallet,Pratap Nagar,28-10-2023,Afternoon,yes,PN34546,,,,
CUST08312,Male,56,41,13511.75,Wallet,Mansarovar,16-12-2023,Evening,yes,MS27374,,,,
CUST08313,Male,54,6,6335.46,Wallet,Bapu Bazaar,23-04-2023,Evening,yes,BB30393,,,,
CUST08314,Male,18,14,2402.3,Cash,Shastri Nagar,13-02-2023,Morning,yes,SN34543,,,,
CUST08315,Female,29,43,4529.23,Wallet,Pratap Nagar,25-09-2023,Evening,yes,PN34546,,,,
CUST08316,Male,35,3,7345.56,Debit Card,Bapu Bazaar,08-04-2023,Night,yes,BB30393,,,,
CUST08317,Male,64,23,26799.72,Cash,C-Scheme,04-11-2023,Morning,yes,CS43533,,,,
CUST08318,Male,61,48,806.25,Cash,Jhotwara,16-02-2023,Evening,yes,JH34565,,,,
CUST08319,Male,52,6,15521.72,UPI,Mansarovar,27-02-2023,Evening,yes,MS27374,,,,
CUST08320,Male,64,21,5453.25,UPI,Vaishali Nagar,10-07-2023,Night,yes,VN32344,,,,
CUST08321,Male,18,38,9746.52,Credit Card,Pratap Nagar,27-08-2023,Night,yes,PN34546,,,,
CUST08322,Male,36,18,8393.16,Debit Card,C-Scheme,18-07-2023,Afternoon,yes,CS43533,,,,
CUST08323,Female,20,31,5322.06,Credit Card,Mansarovar,15-08-2023,Morning,yes,MS27374,,,,
CUST08324,Female,60,11,3539.09,Debit Card,Bapu Bazaar,13-08-2023,Evening,yes,BB30393,,,,
CUST08325,Female,64,11,22451.6,UPI,Bapu Bazaar,07-05-2023,Evening,yes,BB30393,,,,
CUST08326,Female,55,4,9265.24,Cash,Vaishali Nagar,05-12-2023,Evening,yes,VN32344,,,,
CUST08327,Male,43,6,2613.6,Cash,Vaishali Nagar,07-10-2023,Night,yes,VN32344,,,,
CUST08328,Male,51,34,498.4,Credit Card,C-Scheme,11-02-2023,Evening,yes,CS43533,,,,
CUST08329,Male,34,39,12241.2,Credit Card,Mansarovar,03-03-2023,Night,yes,MS27374,,,,
